nearest_kb_similarity_threshold,centroid_similarity_threshold,lexical_gate_required,ticket_threshold,Tool Decision Accuracy,ANSWER F1,ANSWER Precision,ANSWER Recall,TICKET F1,TICKET Precision,TICKET Recall,REJECT F1,REJECT Precision,REJECT Recall,confusion_matrix,Macro-F1,FalseRejectRate,FalseAcceptRate,OODAnswerRate,TicketMissRate
0.3,0.25,True,0.45,0.727,0.8136986301369863,0.6906976744186046,0.99,0.6137931034482759,0.9888888888888889,0.445,0.352,0.88,0.22,"{'ANSWER': {'ANSWER': 594, 'TICKET': 0, 'REJECT': 6}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5931639111950874,0.0075,0.78,0.775,0.555
0.3,0.25,False,0.3,0.716,0.8136986301369863,0.6906976744186046,0.99,0.5913621262458472,0.8811881188118812,0.445,0.27615062761506276,0.8461538461538461,0.165,"{'ANSWER': {'ANSWER': 594, 'TICKET': 0, 'REJECT': 6}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 12, 'REJECT': 33}}",0.5604037946659653,0.0075,0.835,0.775,0.555
0.3,0.25,False,0.35,0.725,0.8136986301369863,0.6906976744186046,0.99,0.6095890410958904,0.967391304347826,0.445,0.33870967741935487,0.875,0.21,"{'ANSWER': {'ANSWER': 594, 'TICKET': 0, 'REJECT': 6}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 3, 'REJECT': 42}}",0.5873324495507438,0.0075,0.79,0.775,0.555
0.3,0.25,False,0.4,0.727,0.8136986301369863,0.6906976744186046,0.99,0.6137931034482759,0.9888888888888889,0.445,0.352,0.88,0.22,"{'ANSWER': {'ANSWER': 594, 'TICKET': 0, 'REJECT': 6}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5931639111950874,0.0075,0.78,0.775,0.555
0.3,0.25,False,0.45,0.727,0.8136986301369863,0.6906976744186046,0.99,0.6137931034482759,0.9888888888888889,0.445,0.352,0.88,0.22,"{'ANSWER': {'ANSWER': 594, 'TICKET': 0, 'REJECT': 6}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5931639111950874,0.0075,0.78,0.775,0.555
0.3,0.3,True,0.3,0.715,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.5913621262458472,0.8811881188118812,0.445,0.27499999999999997,0.825,0.165,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 12, 'REJECT': 33}}",0.5597492214285334,0.00875,0.835,0.775,0.555
0.3,0.3,True,0.35,0.724,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6095890410958904,0.967391304347826,0.445,0.3373493975903614,0.8571428571428571,0.21,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 3, 'REJECT': 42}}",0.5866079922420017,0.00875,0.79,0.775,0.555
0.3,0.3,True,0.4,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.3,0.3,True,0.45,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.3,0.3,False,0.3,0.715,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.5913621262458472,0.8811881188118812,0.445,0.27499999999999997,0.825,0.165,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 12, 'REJECT': 33}}",0.5597492214285334,0.00875,0.835,0.775,0.555
0.3,0.3,False,0.35,0.724,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6095890410958904,0.967391304347826,0.445,0.3373493975903614,0.8571428571428571,0.21,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 3, 'REJECT': 42}}",0.5866079922420017,0.00875,0.79,0.775,0.555
0.3,0.3,False,0.4,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.3,0.3,False,0.45,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.3,0.35,True,0.3,0.715,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.5913621262458472,0.8811881188118812,0.445,0.27499999999999997,0.825,0.165,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 12, 'REJECT': 33}}",0.5597492214285334,0.00875,0.835,0.775,0.555
0.3,0.35,True,0.35,0.724,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6095890410958904,0.967391304347826,0.445,0.3373493975903614,0.8571428571428571,0.21,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 3, 'REJECT': 42}}",0.5866079922420017,0.00875,0.79,0.775,0.555
0.3,0.35,True,0.4,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.3,0.35,True,0.45,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.3,0.35,False,0.3,0.715,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.5913621262458472,0.8811881188118812,0.445,0.27499999999999997,0.825,0.165,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 12, 'REJECT': 33}}",0.5597492214285334,0.00875,0.835,0.775,0.555
0.3,0.35,False,0.35,0.724,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6095890410958904,0.967391304347826,0.445,0.3373493975903614,0.8571428571428571,0.21,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 3, 'REJECT': 42}}",0.5866079922420017,0.00875,0.79,0.775,0.555
0.3,0.35,False,0.4,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.3,0.35,False,0.45,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.3,0.4,True,0.3,0.715,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.5913621262458472,0.8811881188118812,0.445,0.27499999999999997,0.825,0.165,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 12, 'REJECT': 33}}",0.5597492214285334,0.00875,0.835,0.775,0.555
0.3,0.4,True,0.35,0.724,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6095890410958904,0.967391304347826,0.445,0.3373493975903614,0.8571428571428571,0.21,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 3, 'REJECT': 42}}",0.5866079922420017,0.00875,0.79,0.775,0.555
0.3,0.4,True,0.4,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.3,0.4,True,0.45,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.3,0.4,False,0.3,0.715,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.5913621262458472,0.8811881188118812,0.445,0.27499999999999997,0.825,0.165,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 12, 'REJECT': 33}}",0.5597492214285334,0.00875,0.835,0.775,0.555
0.3,0.4,False,0.35,0.724,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6095890410958904,0.967391304347826,0.445,0.3373493975903614,0.8571428571428571,0.21,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 3, 'REJECT': 42}}",0.5866079922420017,0.00875,0.79,0.775,0.555
0.3,0.4,False,0.4,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.3,0.4,False,0.45,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.3,0.45,True,0.3,0.715,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.5913621262458472,0.8811881188118812,0.445,0.27499999999999997,0.825,0.165,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 12, 'REJECT': 33}}",0.5597492214285334,0.00875,0.835,0.775,0.555
0.3,0.45,True,0.35,0.724,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6095890410958904,0.967391304347826,0.445,0.3373493975903614,0.8571428571428571,0.21,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 3, 'REJECT': 42}}",0.5866079922420017,0.00875,0.79,0.775,0.555
0.3,0.45,True,0.4,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.3,0.45,True,0.45,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.3,0.45,False,0.3,0.715,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.5913621262458472,0.8811881188118812,0.445,0.27499999999999997,0.825,0.165,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 12, 'REJECT': 33}}",0.5597492214285334,0.00875,0.835,0.775,0.555
0.3,0.45,False,0.35,0.724,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6095890410958904,0.967391304347826,0.445,0.3373493975903614,0.8571428571428571,0.21,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 3, 'REJECT': 42}}",0.5866079922420017,0.00875,0.79,0.775,0.555
0.3,0.45,False,0.4,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.3,0.45,False,0.45,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.3,0.5,True,0.3,0.715,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.5913621262458472,0.8811881188118812,0.445,0.27499999999999997,0.825,0.165,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 12, 'REJECT': 33}}",0.5597492214285334,0.00875,0.835,0.775,0.555
0.3,0.5,True,0.35,0.724,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6095890410958904,0.967391304347826,0.445,0.3373493975903614,0.8571428571428571,0.21,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 3, 'REJECT': 42}}",0.5866079922420017,0.00875,0.79,0.775,0.555
0.3,0.5,True,0.4,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.3,0.5,True,0.45,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.3,0.5,False,0.3,0.715,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.5913621262458472,0.8811881188118812,0.445,0.27499999999999997,0.825,0.165,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 12, 'REJECT': 33}}",0.5597492214285334,0.00875,0.835,0.775,0.555
0.3,0.5,False,0.35,0.724,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6095890410958904,0.967391304347826,0.445,0.3373493975903614,0.8571428571428571,0.21,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 3, 'REJECT': 42}}",0.5866079922420017,0.00875,0.79,0.775,0.555
0.3,0.5,False,0.4,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.3,0.5,False,0.45,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.3,0.55,True,0.3,0.715,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.5913621262458472,0.8811881188118812,0.445,0.27499999999999997,0.825,0.165,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 12, 'REJECT': 33}}",0.5597492214285334,0.00875,0.835,0.775,0.555
0.3,0.55,True,0.35,0.724,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6095890410958904,0.967391304347826,0.445,0.3373493975903614,0.8571428571428571,0.21,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 3, 'REJECT': 42}}",0.5866079922420017,0.00875,0.79,0.775,0.555
0.3,0.55,True,0.4,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.3,0.55,True,0.45,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.3,0.55,False,0.3,0.715,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.5913621262458472,0.8811881188118812,0.445,0.27499999999999997,0.825,0.165,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 12, 'REJECT': 33}}",0.5597492214285334,0.00875,0.835,0.775,0.555
0.3,0.55,False,0.35,0.724,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6095890410958904,0.967391304347826,0.445,0.3373493975903614,0.8571428571428571,0.21,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 3, 'REJECT': 42}}",0.5866079922420017,0.00875,0.79,0.775,0.555
0.3,0.55,False,0.4,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.3,0.55,False,0.45,0.726,0.8128855380397533,0.6903376018626309,0.9883333333333333,0.6137931034482759,0.9888888888888889,0.445,0.350597609561753,0.8627450980392157,0.22,"{'ANSWER': {'ANSWER': 593, 'TICKET': 0, 'REJECT': 7}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 155, 'TICKET': 1, 'REJECT': 44}}",0.5924254170165941,0.00875,0.78,0.775,0.555
0.35,0.25,True,0.3,0.707,0.7986111111111112,0.6845238095238095,0.9583333333333334,0.6095890410958904,0.967391304347826,0.445,0.32089552238805974,0.6323529411764706,0.215,"{'ANSWER': {'ANSWER': 575, 'TICKET': 0, 'REJECT': 25}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 154, 'TICKET': 3, 'REJECT': 43}}",0.5763652248650204,0.03125,0.785,0.77,0.555
0.35,0.25,True,0.35,0.707,0.7986111111111112,0.6845238095238095,0.9583333333333334,0.6095890410958904,0.967391304347826,0.445,0.32089552238805974,0.6323529411764706,0.215,"{'ANSWER': {'ANSWER': 575, 'TICKET': 0, 'REJECT': 25}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 154, 'TICKET': 3, 'REJECT': 43}}",0.5763652248650204,0.03125,0.785,0.77,0.555
0.35,0.25,True,0.4,0.709,0.7986111111111112,0.6845238095238095,0.9583333333333334,0.6137931034482759,0.9888888888888889,0.445,0.33333333333333337,0.6428571428571429,0.225,"{'ANSWER': {'ANSWER': 575, 'TICKET': 0, 'REJECT': 25}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 154, 'TICKET': 1, 'REJECT': 45}}",0.5819125159642402,0.03125,0.775,0.77,0.555
0.35,0.25,True,0.45,0.709,0.7986111111111112,0.6845238095238095,0.9583333333333334,0.6137931034482759,0.9888888888888889,0.445,0.33333333333333337,0.6428571428571429,0.225,"{'ANSWER': {'ANSWER': 575, 'TICKET': 0, 'REJECT': 25}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 154, 'TICKET': 1, 'REJECT': 45}}",0.5819125159642402,0.03125,0.775,0.77,0.555
0.35,0.25,False,0.3,0.715,0.8025122121423587,0.6902761104441777,0.9583333333333334,0.6116838487972509,0.978021978021978,0.445,0.3695652173913044,0.6710526315789473,0.255,"{'ANSWER': {'ANSWER': 575, 'TICKET': 0, 'REJECT': 25}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 147, 'TICKET': 2, 'REJECT': 51}}",0.5945870927769713,0.03125,0.745,0.735,0.555
0.35,0.25,False,0.35,0.715,0.8025122121423587,0.6902761104441777,0.9583333333333334,0.6116838487972509,0.978021978021978,0.445,0.3695652173913044,0.6710526315789473,0.255,"{'ANSWER': {'ANSWER': 575, 'TICKET': 0, 'REJECT': 25}, 'TICKET': {'ANSWER': 111, 'TICKET': 89, 'REJECT': 0}, 'REJECT': {'ANSWER': 147, 'TICKET': 2, 'REJECT': 51}}",0.5945870927769713,0.03125,0.745,0.735,0.555
